REGION,YEAR,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,TIMESLICE,STORAGE,SEASON,DAYTYPE,DAILYTIMEBRACKET,AvailabilityFactor,CapacityFactor,CapacityToActivityUnit,CapitalCost,CapitalCostStorage,Conversionld,Conversionlh,Conversionls,DaySplit,EmissionActivityRatio,FixedCost,InputActivityRatio,OperationalLife,OperationalLifeStorage,OutputActivityRatio,ReserveMargin,ReserveMarginTagFuel,ReserveMarginTagTechnology,ResidualCapacity,ResidualStorageCapacity,SpecifiedAnnualDemand,SpecifiedDemandProfile,StorageLevelStart,TechnologyFromStorage,TechnologyToStorage,TotalAnnualMaxCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,VariableCost,YearSplit
GLOBAL,2049.0,PWRWASINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2050.0,PWRWASINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2023.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2024.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147,,,,
GLOBAL,2025.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0155,,,,
GLOBAL,2026.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166,,,,
GLOBAL,2027.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0177,,,,
GLOBAL,2028.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,
GLOBAL,2029.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0217,,,,
GLOBAL,2030.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0165,,,,
GLOBAL,2031.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167,,,,
GLOBAL,2032.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196,,,,
GLOBAL,2033.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196,,,,
GLOBAL,2034.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196,,,,
GLOBAL,2035.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196,,,,
GLOBAL,2036.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196,,,,
GLOBAL,2037.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0213,,,,
GLOBAL,2038.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0213,,,,
GLOBAL,2039.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0213,,,,
GLOBAL,2040.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0203,,,,
GLOBAL,2041.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0213,,,,
GLOBAL,2042.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0239,,,,
GLOBAL,2043.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249,,,,
GLOBAL,2044.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0256,,,,
GLOBAL,2045.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0261,,,,
GLOBAL,2046.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0279,,,,
GLOBAL,2047.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0291,,,,
GLOBAL,2048.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0302,,,,
GLOBAL,2049.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0315,,,,
GLOBAL,2050.0,PWRWASINDNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0327,,,,
GLOBAL,2023.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2024.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0114,,,,
GLOBAL,2025.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0121,,,,
GLOBAL,2026.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0133,,,,
GLOBAL,2027.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0135,,,,
GLOBAL,2028.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,
GLOBAL,2029.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0163,,,,
GLOBAL,2030.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0126,,,,
GLOBAL,2031.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123,,,,
GLOBAL,2032.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147,,,,
GLOBAL,2033.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147,,,,
GLOBAL,2034.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147,,,,
GLOBAL,2035.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147,,,,
GLOBAL,2036.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147,,,,
GLOBAL,2037.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0158,,,,
GLOBAL,2038.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0158,,,,
GLOBAL,2039.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0158,,,,
GLOBAL,2040.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154,,,,
GLOBAL,2041.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0157,,,,
GLOBAL,2042.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0176,,,,
GLOBAL,2043.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,
GLOBAL,2044.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,,,
GLOBAL,2045.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198,,,,
GLOBAL,2046.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205,,,,
GLOBAL,2047.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0213,,,,
GLOBAL,2048.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222,,,,
GLOBAL,2049.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,
GLOBAL,2050.0,PWRWASINDSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0239,,,,
GLOBAL,2023.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2024.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0073,,,,
GLOBAL,2025.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0079,,,,
GLOBAL,2026.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089,,,,
GLOBAL,2027.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0086,,,,
GLOBAL,2028.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089,,,,
GLOBAL,2029.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,
GLOBAL,2030.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063,,,,
GLOBAL,2031.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,
GLOBAL,2032.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091,,,,
GLOBAL,2033.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091,,,,
GLOBAL,2034.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091,,,,
GLOBAL,2035.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091,,,,
GLOBAL,2036.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0091,,,,
GLOBAL,2037.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,
GLOBAL,2038.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,
GLOBAL,2039.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,
GLOBAL,2040.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,
GLOBAL,2041.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,
GLOBAL,2042.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113,,,,
GLOBAL,2043.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0117,,,,
GLOBAL,2044.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122,,,,
GLOBAL,2045.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127,,,,
GLOBAL,2046.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0132,,,,
GLOBAL,2047.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137,,,,
GLOBAL,2048.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0142,,,,
GLOBAL,2049.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0148,,,,
GLOBAL,2050.0,PWRWASINDWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0154,,,,
GLOBAL,2023.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2024.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,
GLOBAL,2025.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,,,,
GLOBAL,2026.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,,,,
GLOBAL,2027.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,,,,
GLOBAL,2028.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,,,,
GLOBAL,2029.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,,,,
GLOBAL,2030.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,
GLOBAL,2031.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,,,,
GLOBAL,2032.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,
GLOBAL,2033.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,
GLOBAL,2034.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,,,,
GLOBAL,2035.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,
GLOBAL,2036.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,,,
GLOBAL,2037.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,
GLOBAL,2038.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,
GLOBAL,2039.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,,,
GLOBAL,2040.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,
GLOBAL,2041.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,
GLOBAL,2042.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,,,,
GLOBAL,2043.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,
GLOBAL,2044.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,
GLOBAL,2045.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,
GLOBAL,2046.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,
GLOBAL,2047.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,
GLOBAL,2048.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,
GLOBAL,2049.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013,,,,
GLOBAL,2050.0,PWRWASLKAXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014,,,,
GLOBAL,2023.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2024.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2025.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2026.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2027.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2028.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2029.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2030.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2031.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2032.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2033.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2034.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2035.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2036.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2037.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2038.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2039.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2040.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2041.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2042.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2043.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2044.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2045.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2046.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2047.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2048.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2049.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2050.0,PWRWASNPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2023.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2024.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2025.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2026.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2027.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2028.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2029.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2030.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2031.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2032.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2033.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2034.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2035.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2036.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2037.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2038.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2039.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2040.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2041.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2042.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2043.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2044.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2045.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2046.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2047.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2048.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2049.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2050.0,PWRWOFBGDXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2023.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2024.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2025.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2026.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2027.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2028.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2029.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2030.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2031.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2032.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2033.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2034.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2035.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2036.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2037.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2038.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2039.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2040.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2041.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2042.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2043.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2044.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2045.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2046.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2047.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2048.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2049.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2050.0,PWRWOFINDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2023.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2024.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2025.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2026.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2027.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2028.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2029.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2030.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2031.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
GLOBAL,2032.0,PWRWOFINDNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
